file,dmp_id_present,dmp_id_type_doi,dmp_id_type_handle,dmp_id_type_ark,dmp_id_type_url,dmp_id_type_other,dmp_has_alternate_id,dmp_n_alternate_ids,dmp_has_related_id,dmp_n_related_ids,language_eng,language_present,has_created,has_modified,ethical_issues_exist_yes,ethical_issues_exist_filled,ethical_issues_description_present,ethical_issues_description_length,has_ethical_issues_report,plan_title_present,plan_title_length,plan_description_present,plan_description_length,contact_has_name,contact_has_mbox,contact_has_id,contact_id_is_orcid,contact_id_is_isni,contact_id_is_openid,contact_n_ids,contact_has_affiliation,contact_affiliation_has_ror,contact_affiliation_has_grid,contact_affiliation_has_isni,n_contributors,n_contributors_binned,contributor_has_orcid,contributor_has_mbox,contributor_has_affiliation,contributor_role_owner,contributor_role_researcher,contributor_role_contact,contributor_role_datamanager,contributor_role_steward,contributor_n_distinct_roles,has_cost,n_cost_items,cost_has_value,cost_has_currency,cost_has_description,cost_total_value,has_project,project_has_description,project_has_start,project_has_end,project_has_project_id,has_funding,has_funder_id,funder_id_type_fundref,has_grant_id,funding_status_planned,funding_status_applied,funding_status_granted,funding_status_rejected,funding_has_status,funding_funder_is_ec,n_datasets,n_datasets_binned,dataset_personal_data_yes,dataset_personal_data_filled,dataset_sensitive_data_yes,dataset_sensitive_data_filled,dataset_id_type_doi,dataset_id_type_handle,dataset_id_type_ark,dataset_id_type_url,dataset_id_type_other,dataset_has_alternate_id,dataset_has_related_id,dataset_any_is_reused,dataset_is_reused_filled,dataset_rights_any_present,dataset_rights_total_length,dataset_has_creator,dataset_creator_has_orcid,dataset_creator_has_affiliation,dataset_desc_any_present,dataset_desc_total_length,dataset_title_any_present,dataset_preservation_any_present,dataset_preservation_total_length,dataset_has_dqa,dataset_has_issued,dataset_has_keywords,dataset_n_keywords_total,dataset_has_security_privacy,dataset_has_technical_resource,dataset_tech_resource_has_id,dataset_any_language_set,dataset_all_eng,dataset_any_type_set,dataset_has_metadata_standard,dist_any_format_specified,dist_any_bytesize_specified,dist_any_access_specified,dist_access_open,dist_access_shared,dist_access_closed,dist_any_license_specified,dist_license_is_cc,dist_license_has_embargo,dist_any_access_url,dist_any_download_url,dist_any_available_until,dist_any_issued,dist_any_host,dist_host_certified,dist_host_has_geo,dist_host_has_pid_system,dist_host_versioning_yes,dist_host_versioning_filled,dist_host_has_backup,dist_host_has_availability,dist_host_has_host_id,dist_host_cert_iso16363,dist_host_cert_coretrustseal,dist_host_cert_dsa,dist_host_cert_iso16919,dist_host_cert_dini_zertifikat,dist_host_cert_din31644,dist_host_cert_trac,dist_host_cert_wds,dist_host_pid_doi,dist_host_pid_handle,dist_host_pid_url,dist_host_pid_urn,dist_host_pid_ark,dist_host_pid_other
ba22b045-0ffe-48f8-972a-d28523ef808c,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,124,1,1581,1,0,1,0,0,0,1,0,0,0,0,3,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba32942a-ca10-452c-988a-3429cefde93a,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,23,1,258,1,0,1,0,0,0,1,0,0,0,0,8,3,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,960,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba44d55c-78d6-4e4d-b89c-4be616d149df,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,9,1,265,1,0,1,0,0,0,1,0,0,0,0,15,3,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0.0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2530,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bb3ffefd-953b-4dac-b98d-34d98eef5505,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,75,1,353,1,0,1,0,0,0,1,0,0,0,0,2,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,257,1,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bb4ba903-65d3-4426-bae1-ed415ee967d5,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,164,1,733,1,0,1,0,0,0,1,0,0,0,0,2,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bb65f68d-18cf-4094-879a-a869bd02cf9e,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,180,1,865,1,0,1,0,0,0,1,0,0,0,0,7,3,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,420,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bb6a615c-15ea-4c70-99c5-37ea7f550dd0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,87,1,246,1,0,1,0,0,0,1,0,0,0,0,25,3,1,0,0,1,1,0,0,0,2,1,1,1,0,1,0.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1019,1,1,265,1,0,1,14,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bb881833-f9b5-4b74-a554-7d7ce5d2d5c0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,101,1,331,1,0,1,0,0,0,1,0,0,0,0,2,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,512,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bc19d933-de30-4a18-ae1e-7c7508430f9f,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,23,1,398,1,0,1,0,0,0,1,0,0,0,0,8,3,1,0,0,1,1,0,0,0,4,1,3,1,0,1,0.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,3,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3294,1,1,33,1,0,1,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bc509487-b471-4a73-b0d6-2c4b6b9db297,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,19,1,579,1,0,1,0,0,0,1,0,0,0,0,5,2,1,0,0,1,1,0,0,0,2,1,1,1,0,1,0.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,519,1,0,0,1,0,1,5,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bcdeada7-d384-4a5e-8075-f554e826bf5a,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,72,0,1,116,1,873,1,0,1,0,0,0,1,0,0,0,0,5,2,1,0,0,1,1,0,0,1,3,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,280,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bdcdeb4e-6c0c-43ef-a2b1-1f7ea377aa5b,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,43,1,619,1,0,1,0,0,0,1,0,0,0,0,3,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,163,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bdce33c7-af94-4d1e-86e8-9b4758e46609,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,18,1,1462,1,0,1,0,0,0,1,0,0,0,0,6,3,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1996,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
be5fe339-44d1-42af-b9bc-496ae102b163,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,78,1,1674,1,0,1,0,0,0,1,0,0,0,0,13,3,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0.0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8615,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
be972a6a-847d-4cd6-849c-35707bf7a6bd,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,90,1,526,1,0,1,0,0,0,1,0,0,0,0,3,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,561,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bebfc7bc-d7e3-4964-b6f1-8724a5477a5e,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,57,1,3139,1,0,1,0,0,0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,595,1,0,0,0,0,1,6,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bed8548d-cf76-4059-9dc0-1d203a92b9a6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,92,1,1612,1,0,1,0,0,0,1,0,0,0,0,7,3,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,504,1,0,0,0,0,1,5,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
c027ee7b-2bcf-42de-9d9d-3d403c02756d,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,48,1,67,1,0,1,0,0,0,1,0,0,0,0,4,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,260,1,0,0,0,0,1,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
c03592c5-a736-45a8-9196-cd7d3d557305,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,69,1,3954,1,0,1,0,0,0,1,0,0,0,0,7,3,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1487,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
c171638d-5142-4612-9316-21986b5a9b3c,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,20,1,108,1,0,1,0,0,0,1,0,0,0,0,5,2,1,0,0,1,1,0,0,0,2,1,2,0,0,1,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,557,1,1,136,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1c68d39-6425-4b4f-8519-e40b6d82b93d,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,156,1,397,1,0,1,0,0,0,1,0,0,0,0,2,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,309,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
c1c96771-30c1-4181-a595-f1f227042bb4,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,46,1,523,1,0,1,0,0,0,1,0,0,0,0,5,2,1,0,0,1,1,0,0,0,2,1,2,1,0,0,2000.0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1689,1,1,546,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
c1ca82ad-dad7-4996-a4e9-caeea76b2f0b,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,38,1,375,1,0,1,0,0,0,1,0,0,0,0,6,3,1,0,0,1,1,0,0,0,2,1,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3378,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1f0f620-e401-4696-b4f6-55a0d201a14e,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,145,1,1155,1,0,1,0,0,0,1,0,0,0,0,8,3,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,628,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c4276767-657c-4b56-ab64-20c68b84072a,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,20,1,408,1,0,1,0,0,0,1,0,0,0,0,8,3,1,0,0,1,1,0,0,0,3,1,5,1,0,0,0.0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,5,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3427,1,0,0,1,0,1,16,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
c48b4920-7fcd-4ee0-ace7-4ad50bcd2f72,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,97,1,525,1,0,1,0,0,0,1,0,0,0,0,4,2,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,125,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c49291ee-ee2c-4b92-823e-be146dcf2410,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,49,1,2800,1,0,1,0,0,0,1,0,0,0,0,2,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7844,1,0,0,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c556435c-d68d-4db8-901d-1f257d396f0e,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,57,1,2380,1,0,1,0,0,0,1,0,0,0,0,5,2,1,0,0,1,1,0,0,0,2,1,1,1,0,0,0.0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,683,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
c57a7589-4eb7-47a6-892e-e42ee1ea5d98,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,148,1,1293,1,0,1,0,0,0,1,0,0,0,0,2,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,637,1,0,0,0,0,1,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
c5872cb4-c654-42d6-a5d5-6de7539e7881,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,43,0,1,16,1,1123,1,0,1,0,0,0,1,0,0,0,0,5,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,989,1,0,0,0,0,1,17,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
c5f81dca-6443-47ff-8698-1f9eaffd91d3,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,137,1,1052,1,0,1,0,0,0,1,0,0,0,0,4,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1175,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c6afac3f-f0a3-44c1-86e9-ee6c6e0611b2,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,54,1,561,1,0,1,0,0,0,1,0,0,0,0,5,2,1,0,0,1,1,0,0,1,3,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,409,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
c6d15444-2177-46c1-ae2a-8077c6cec2d9,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,147,1,2369,1,0,1,0,0,0,1,0,0,0,0,3,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,949,1,0,0,0,0,1,3,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
c7486aee-b5b3-4636-beed-a27ed760977d,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,105,1,502,1,0,1,0,0,0,1,0,0,0,0,6,3,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,63,1,0,0,0,0,1,5,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
c7571fbe-5bd0-42c9-8ceb-46fab56dee5e,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,106,1,267,1,0,1,0,0,0,1,0,0,0,0,2,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,109,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c771ebb7-4ae8-4c1d-bbfc-fed320656f0e,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,105,1,978,1,0,1,0,0,0,1,0,0,0,0,2,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,986,1,0,0,0,0,1,4,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
c79d50b1-16a9-47e6-8115-8a3ed4e8e23f,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,943,0,1,106,1,1131,1,0,1,0,0,0,1,0,0,0,0,13,3,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1390,1,0,0,0,0,1,14,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
c825f3d6-fc93-4dd9-8f63-a0565f90502f,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,52,1,77,1,0,1,0,0,0,1,0,0,0,0,6,3,1,0,0,1,1,0,0,0,2,1,6,1,0,1,0.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,6,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1819,1,1,230,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
c83710ed-76e3-4721-8184-fb91ae885bd4,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,155,1,1289,1,0,1,0,0,0,1,0,0,0,0,2,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,754,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
c8557f9d-4fac-4580-bbbe-95ed324aa55e,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,94,1,152,1,0,1,0,0,0,1,0,0,0,0,3,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,243,1,0,0,0,0,1,3,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
c88e1b46-7626-4714-9e58-c62f5ce0cfdb,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,56,1,527,1,0,1,0,0,0,1,0,0,0,0,2,2,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,376,1,0,0,0,0,1,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
